Unnamed: 0,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode
11550,2000,VIRGINIA,VA,BRISTOL,51520,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3495,6279,20220315,TOTAL
11553,2000,VIRGINIA,VA,BUENAVISTA,51530,US PRESIDENT,AL GORE,DEMOCRAT,941,1975,20220315,TOTAL
11554,2000,VIRGINIA,VA,BUENAVISTA,51530,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,980,1975,20220315,TOTAL
11557,2000,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,AL GORE,DEMOCRAT,7762,13224,20220315,TOTAL
11558,2000,VIRGINIA,VA,CHARLOTTESVILLE,51540,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4034,13224,20220315,TOTAL
11561,2000,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,AL GORE,DEMOCRAT,33578,74585,20220315,TOTAL
11562,2000,VIRGINIA,VA,CHESAPEAKE,51550,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,39684,74585,20220315,TOTAL
11565,2000,VIRGINIA,VA,COLONIALHEIGHTS,51570,US PRESIDENT,AL GORE,DEMOCRAT,2100,7782,20220315,TOTAL
11566,2000,VIRGINIA,VA,COLONIALHEIGHTS,51570,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5519,7782,20220315,TOTAL
11569,2000,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,AL GORE,DEMOCRAT,1168,2214,20220315,TOTAL
11570,2000,VIRGINIA,VA,COVINGTON,51580,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,966,2214,20220315,TOTAL
11573,2000,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,AL GORE,DEMOCRAT,8221,18307,20220315,TOTAL
11574,2000,VIRGINIA,VA,DANVILLE,51590,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9427,18307,20220315,TOTAL
11577,2000,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,AL GORE,DEMOCRAT,1116,2080,20220315,TOTAL
11578,2000,VIRGINIA,VA,EMPORIA,51595,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,938,2080,20220315,TOTAL
11581,2000,VIRGINIA,VA,FAIRFAX,51600,US PRESIDENT,AL GORE,DEMOCRAT,4361,9556,20220315,TOTAL
11582,2000,VIRGINIA,VA,FAIRFAX,51600,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4762,9556,20220315,TOTAL
11585,2000,VIRGINIA,VA,FALLSCHURCH,51610,US PRESIDENT,AL GORE,DEMOCRAT,3109,5593,20220315,TOTAL
11586,2000,VIRGINIA,VA,FALLSCHURCH,51610,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2131,5593,20220315,TOTAL
11589,2000,VIRGINIA,VA,FRANKLIN,51620,US PRESIDENT,AL GORE,DEMOCRAT,1763,3191,20220315,TOTAL
11590,2000,VIRGINIA,VA,FRANKLIN,51620,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1393,3191,20220315,TOTAL
11593,2000,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,AL GORE,DEMOCRAT,3360,6681,20220315,TOTAL
11594,2000,VIRGINIA,VA,FREDERICKSBURG,51630,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2935,6681,20220315,TOTAL
11597,2000,VIRGINIA,VA,GALAX,51640,US PRESIDENT,AL GORE,DEMOCRAT,996,2213,20220315,TOTAL
11598,2000,VIRGINIA,VA,GALAX,51640,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1160,2213,20220315,TOTAL
11601,2000,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,AL GORE,DEMOCRAT,27490,47887,20220315,TOTAL
11602,2000,VIRGINIA,VA,HAMPTON,51650,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19561,47887,20220315,TOTAL
11605,2000,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,AL GORE,DEMOCRAT,3482,9958,20220315,TOTAL
11606,2000,VIRGINIA,VA,HARRISONBURG,51660,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5741,9958,20220315,TOTAL
11609,2000,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,AL GORE,DEMOCRAT,3024,6978,20220315,TOTAL
11610,2000,VIRGINIA,VA,HOPEWELL,51670,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3749,6978,20220315,TOTAL
11613,2000,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,AL GORE,DEMOCRAT,1048,2140,20220315,TOTAL
11614,2000,VIRGINIA,VA,LEXINGTON,51678,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,957,2140,20220315,TOTAL
11617,2000,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,AL GORE,DEMOCRAT,10374,23506,20220315,TOTAL
11618,2000,VIRGINIA,VA,LYNCHBURG,51680,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12518,23506,20220315,TOTAL
11621,2000,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,AL GORE,DEMOCRAT,5262,12410,20220315,TOTAL
11622,2000,VIRGINIA,VA,MANASSAS,51683,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6752,12410,20220315,TOTAL
11625,2000,VIRGINIA,VA,MANASSASPARK,51685,US PRESIDENT,AL GORE,DEMOCRAT,1048,2580,20220315,TOTAL
11626,2000,VIRGINIA,VA,MANASSASPARK,51685,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1460,2580,20220315,TOTAL
11629,2000,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,AL GORE,DEMOCRAT,3048,5694,20220315,TOTAL
11630,2000,VIRGINIA,VA,MARTINSVILLE,51690,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2560,5694,20220315,TOTAL
11633,2000,VIRGINIA,VA,NEWPORTNEWS,51700,US PRESIDENT,AL GORE,DEMOCRAT,29779,57825,20220315,TOTAL
11634,2000,VIRGINIA,VA,NEWPORTNEWS,51700,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,27006,57825,20220315,TOTAL
11637,2000,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,AL GORE,DEMOCRAT,38221,61946,20220315,TOTAL
11638,2000,VIRGINIA,VA,NORFOLK,51710,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21920,61946,20220315,TOTAL
11641,2000,VIRGINIA,VA,NORTON,51720,US PRESIDENT,AL GORE,DEMOCRAT,867,1530,20220315,TOTAL
11642,2000,VIRGINIA,VA,NORTON,51720,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,639,1530,20220315,TOTAL
11645,2000,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,AL GORE,DEMOCRAT,8751,11062,20220315,TOTAL
11646,2000,VIRGINIA,VA,PETERSBURG,51730,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2109,11062,20220315,TOTAL
11649,2000,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,AL GORE,DEMOCRAT,1448,5861,20220315,TOTAL
11650,2000,VIRGINIA,VA,POQUOSON,51735,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4271,5861,20220315,TOTAL
11653,2000,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,AL GORE,DEMOCRAT,22286,35455,20220315,TOTAL
11654,2000,VIRGINIA,VA,PORTSMOUTH,51740,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,12628,35455,20220315,TOTAL
11657,2000,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,AL GORE,DEMOCRAT,2063,4448,20220315,TOTAL
11658,2000,VIRGINIA,VA,RADFORD,51750,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2190,4448,20220315,TOTAL
11661,2000,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,AL GORE,DEMOCRAT,42717,65926,20220315,TOTAL
11662,2000,VIRGINIA,VA,RICHMOND,51760,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,20265,65926,20220315,TOTAL
11665,2000,VIRGINIA,VA,ROANOKE,51770,US PRESIDENT,AL GORE,DEMOCRAT,17920,33442,20220315,TOTAL
11666,2000,VIRGINIA,VA,ROANOKE,51770,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14630,33442,20220315,TOTAL
11669,2000,VIRGINIA,VA,SALEM,51775,US PRESIDENT,AL GORE,DEMOCRAT,4348,10770,20220315,TOTAL
11670,2000,VIRGINIA,VA,SALEM,51775,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6188,10770,20220315,TOTAL
11673,2000,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,AL GORE,DEMOCRAT,3324,8514,20220315,TOTAL
11674,2000,VIRGINIA,VA,STAUNTON,51790,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4878,8514,20220315,TOTAL
11677,2000,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,AL GORE,DEMOCRAT,12471,24661,20220315,TOTAL
11678,2000,VIRGINIA,VA,SUFFOLK,51800,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11836,24661,20220315,TOTAL
11681,2000,VIRGINIA,VA,VIRGINIABEACH,51810,US PRESIDENT,AL GORE,DEMOCRAT,62268,149771,20220315,TOTAL
11682,2000,VIRGINIA,VA,VIRGINIABEACH,51810,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,83674,149771,20220315,TOTAL
11685,2000,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,AL GORE,DEMOCRAT,2737,7102,20220315,TOTAL
11686,2000,VIRGINIA,VA,WAYNESBORO,51820,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4084,7102,20220315,TOTAL
11689,2000,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,AL GORE,DEMOCRAT,1724,3725,20220315,TOTAL
11690,2000,VIRGINIA,VA,WILLIAMSBURG,51830,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1777,3725,20220315,TOTAL
11693,2000,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,AL GORE,DEMOCRAT,3318,7886,20220315,TOTAL
11694,2000,VIRGINIA,VA,WINCHESTER,51840,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4314,7886,20220315,TOTAL
20838,2004,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,JOHN KERRY,DEMOCRAT,5518,13356,20220315,TOTAL
20839,2004,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7726,13356,20220315,TOTAL
20841,2004,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,JOHN KERRY,DEMOCRAT,22088,43726,20220315,TOTAL
20842,2004,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21189,43726,20220315,TOTAL
20844,2004,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,JOHN KERRY,DEMOCRAT,3203,7195,20220315,TOTAL
20845,2004,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3962,7195,20220315,TOTAL
20847,2004,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,JOHN KERRY,DEMOCRAT,1862,5397,20220315,TOTAL
20848,2004,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3499,5397,20220315,TOTAL
20850,2004,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,JOHN KERRY,DEMOCRAT,4866,12695,20220315,TOTAL
20851,2004,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7758,12695,20220315,TOTAL
20853,2004,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,JOHN KERRY,DEMOCRAT,2191,6655,20220315,TOTAL
20854,2004,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4366,6655,20220315,TOTAL
20856,2004,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,JOHN KERRY,DEMOCRAT,63987,94650,20220315,TOTAL
20857,2004,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,29635,94650,20220315,TOTAL
20859,2004,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,JOHN KERRY,DEMOCRAT,7019,29704,20220315,TOTAL
20860,2004,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,22100,29704,20220315,TOTAL
20862,2004,VIRGINIA,VA,BATH,51017,US PRESIDENT,JOHN KERRY,DEMOCRAT,828,2282,20220315,TOTAL
20863,2004,VIRGINIA,VA,BATH,51017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1432,2282,20220315,TOTAL
20865,2004,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,JOHN KERRY,DEMOCRAT,9102,31404,20220315,TOTAL
20866,2004,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,21925,31404,20220315,TOTAL
20868,2004,VIRGINIA,VA,BLAND,51021,US PRESIDENT,JOHN KERRY,DEMOCRAT,846,2865,20220315,TOTAL
20869,2004,VIRGINIA,VA,BLAND,51021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1962,2865,20220315,TOTAL
20871,2004,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,JOHN KERRY,DEMOCRAT,4801,15797,20220315,TOTAL
20872,2004,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10865,15797,20220315,TOTAL
20874,2004,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,JOHN KERRY,DEMOCRAT,4062,6926,20220315,TOTAL
20875,2004,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2852,6926,20220315,TOTAL
20877,2004,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,JOHN KERRY,DEMOCRAT,5275,9829,20220315,TOTAL
20878,2004,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4507,9829,20220315,TOTAL
20880,2004,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,JOHN KERRY,DEMOCRAT,2789,6027,20220315,TOTAL
20881,2004,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3185,6027,20220315,TOTAL
20883,2004,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,JOHN KERRY,DEMOCRAT,6862,22997,20220315,TOTAL
20884,2004,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,15891,22997,20220315,TOTAL
20886,2004,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,JOHN KERRY,DEMOCRAT,4878,9954,20220315,TOTAL
20887,2004,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4999,9954,20220315,TOTAL
20889,2004,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,JOHN KERRY,DEMOCRAT,3888,12128,20220315,TOTAL
20890,2004,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8173,12128,20220315,TOTAL
20892,2004,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,JOHN KERRY,DEMOCRAT,2155,3439,20220315,TOTAL
20893,2004,VIRGINIA,VA,CHARLESCITY,51036,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1254,3439,20220315,TOTAL
20895,2004,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,JOHN KERRY,DEMOCRAT,2223,5438,20220315,TOTAL
20896,2004,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3166,5438,20220315,TOTAL
20898,2004,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,JOHN KERRY,DEMOCRAT,49346,133814,20220315,TOTAL
20899,2004,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,83745,133814,20220315,TOTAL
20901,2004,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,JOHN KERRY,DEMOCRAT,2699,6505,20220315,TOTAL
20902,2004,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3741,6505,20220315,TOTAL
20904,2004,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,JOHN KERRY,DEMOCRAT,901,2621,20220315,TOTAL
20905,2004,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1706,2621,20220315,TOTAL
20907,2004,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,JOHN KERRY,DEMOCRAT,5476,15605,20220315,TOTAL
20908,2004,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,10026,15605,20220315,TOTAL
20910,2004,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,JOHN KERRY,DEMOCRAT,1721,4126,20220315,TOTAL
20911,2004,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2377,4126,20220315,TOTAL
20913,2004,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,JOHN KERRY,DEMOCRAT,3761,7406,20220315,TOTAL
20914,2004,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3591,7406,20220315,TOTAL
20916,2004,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,JOHN KERRY,DEMOCRAT,4569,10839,20220315,TOTAL
20917,2004,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6193,10839,20220315,TOTAL
20919,2004,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,JOHN KERRY,DEMOCRAT,2007,4344,20220315,TOTAL
20920,2004,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2304,4344,20220315,TOTAL
20922,2004,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,JOHN KERRY,DEMOCRAT,245671,461379,20220315,TOTAL
20923,2004,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,211980,461379,20220315,TOTAL
20925,2004,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,JOHN KERRY,DEMOCRAT,10712,29915,20220315,TOTAL
20926,2004,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19011,29915,20220315,TOTAL
20928,2004,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,JOHN KERRY,DEMOCRAT,2488,6734,20220315,TOTAL
20929,2004,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4162,6734,20220315,TOTAL
20931,2004,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,JOHN KERRY,DEMOCRAT,4415,10957,20220315,TOTAL
20932,2004,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6458,10957,20220315,TOTAL
20934,2004,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,JOHN KERRY,DEMOCRAT,8002,22223,20220315,TOTAL
20935,2004,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14048,22223,20220315,TOTAL
20937,2004,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,JOHN KERRY,DEMOCRAT,8853,28540,20220315,TOTAL
20938,2004,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,19386,28540,20220315,TOTAL
20940,2004,VIRGINIA,VA,GILES,51071,US PRESIDENT,JOHN KERRY,DEMOCRAT,3047,7498,20220315,TOTAL
20941,2004,VIRGINIA,VA,GILES,51071,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4320,7498,20220315,TOTAL
20943,2004,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,JOHN KERRY,DEMOCRAT,5105,16333,20220315,TOTAL
20944,2004,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11084,16333,20220315,TOTAL
20946,2004,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,JOHN KERRY,DEMOCRAT,3583,10338,20220315,TOTAL
20947,2004,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6668,10338,20220315,TOTAL
20949,2004,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,JOHN KERRY,DEMOCRAT,2430,7137,20220315,TOTAL
20950,2004,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4655,7137,20220315,TOTAL
20952,2004,VIRGINIA,VA,GREENE,51079,US PRESIDENT,JOHN KERRY,DEMOCRAT,2240,6939,20220315,TOTAL
20953,2004,VIRGINIA,VA,GREENE,51079,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4570,6939,20220315,TOTAL
20955,2004,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,JOHN KERRY,DEMOCRAT,2514,4258,20220315,TOTAL
20956,2004,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1732,4258,20220315,TOTAL
20958,2004,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,JOHN KERRY,DEMOCRAT,6220,14656,20220315,TOTAL
20959,2004,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8363,14656,20220315,TOTAL
20961,2004,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,JOHN KERRY,DEMOCRAT,13941,49611,20220315,TOTAL
20962,2004,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,35404,49611,20220315,TOTAL
20964,2004,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,JOHN KERRY,DEMOCRAT,60864,133418,20220315,TOTAL
20965,2004,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,71809,133418,20220315,TOTAL
20967,2004,VIRGINIA,VA,HENRY,51089,US PRESIDENT,JOHN KERRY,DEMOCRAT,9851,23458,20220315,TOTAL
20968,2004,VIRGINIA,VA,HENRY,51089,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13358,23458,20220315,TOTAL
20970,2004,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,JOHN KERRY,DEMOCRAT,522,1520,20220315,TOTAL
20971,2004,VIRGINIA,VA,HIGHLAND,51091,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,982,1520,20220315,TOTAL
20973,2004,VIRGINIA,VA,ISLEOFWIGHT,51093,US PRESIDENT,JOHN KERRY,DEMOCRAT,5871,15871,20220315,TOTAL
20974,2004,VIRGINIA,VA,ISLEOFWIGHT,51093,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,9929,15871,20220315,TOTAL
20976,2004,VIRGINIA,VA,JAMESCITY,51095,US PRESIDENT,JOHN KERRY,DEMOCRAT,11934,31090,20220315,TOTAL
20977,2004,VIRGINIA,VA,JAMESCITY,51095,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18949,31090,20220315,TOTAL
20979,2004,VIRGINIA,VA,KINGANDQUEEN,51097,US PRESIDENT,JOHN KERRY,DEMOCRAT,1506,3286,20220315,TOTAL
20980,2004,VIRGINIA,VA,KINGANDQUEEN,51097,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1737,3286,20220315,TOTAL
20982,2004,VIRGINIA,VA,KINGGEORGE,51099,US PRESIDENT,JOHN KERRY,DEMOCRAT,2739,7921,20220315,TOTAL
20983,2004,VIRGINIA,VA,KINGGEORGE,51099,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5124,7921,20220315,TOTAL
20985,2004,VIRGINIA,VA,KINGWILLIAM,51101,US PRESIDENT,JOHN KERRY,DEMOCRAT,2436,6872,20220315,TOTAL
20986,2004,VIRGINIA,VA,KINGWILLIAM,51101,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4397,6872,20220315,TOTAL
20988,2004,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,JOHN KERRY,DEMOCRAT,2477,6230,20220315,TOTAL
20989,2004,VIRGINIA,VA,LANCASTER,51103,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3724,6230,20220315,TOTAL
20991,2004,VIRGINIA,VA,LEE,51105,US PRESIDENT,JOHN KERRY,DEMOCRAT,4005,9770,20220315,TOTAL
20992,2004,VIRGINIA,VA,LEE,51105,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5664,9770,20220315,TOTAL
20994,2004,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,JOHN KERRY,DEMOCRAT,47271,108430,20220315,TOTAL
20995,2004,VIRGINIA,VA,LOUDOUN,51107,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,60382,108430,20220315,TOTAL
20997,2004,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,JOHN KERRY,DEMOCRAT,4844,12035,20220315,TOTAL
20998,2004,VIRGINIA,VA,LOUISA,51109,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7083,12035,20220315,TOTAL
21000,2004,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,JOHN KERRY,DEMOCRAT,2362,5245,20220315,TOTAL
21001,2004,VIRGINIA,VA,LUNENBURG,51111,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2858,5245,20220315,TOTAL
21003,2004,VIRGINIA,VA,MADISON,51113,US PRESIDENT,JOHN KERRY,DEMOCRAT,2176,5772,20220315,TOTAL
21004,2004,VIRGINIA,VA,MADISON,51113,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3556,5772,20220315,TOTAL
21006,2004,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,JOHN KERRY,DEMOCRAT,1589,5129,20220315,TOTAL
21007,2004,VIRGINIA,VA,MATHEWS,51115,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3497,5129,20220315,TOTAL
21009,2004,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,JOHN KERRY,DEMOCRAT,5293,12780,20220315,TOTAL
21010,2004,VIRGINIA,VA,MECKLENBURG,51117,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7319,12780,20220315,TOTAL
21012,2004,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,JOHN KERRY,DEMOCRAT,1914,5377,20220315,TOTAL
21013,2004,VIRGINIA,VA,MIDDLESEX,51119,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3336,5377,20220315,TOTAL
21015,2004,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,JOHN KERRY,DEMOCRAT,14128,31515,20220315,TOTAL
21016,2004,VIRGINIA,VA,MONTGOMERY,51121,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17070,31515,20220315,TOTAL
21018,2004,VIRGINIA,VA,NELSON,51125,US PRESIDENT,JOHN KERRY,DEMOCRAT,3543,7139,20220315,TOTAL
